ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER OTHER,3.6229014,8.436,23877.171046400024,1698.219762664089,380.2480415574932,1607.4605444869776,1.9963529999999998,1.9963529999999998,1.9963529999999998,1.9963529999999998,0.0,0.6247959178077888,0.0,1.125346847848889,0.0,0.0,0.0,1.4676595499060148,0.0,0.4560500244938216,0.3593184631974323,0.3490315892899802
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER UTILITY GAS,40.2927871,32.07,372595.8620434573,70485.19559172505,39413.65603554462,362.68917440151404,37.6535574,37.6535574,37.6359664,37.6535574,6.654667417658173,40.187676622025364,0.0,1.5224060720975587,0.0,0.0,0.0,1.9931766855957709,2.1534988737126137,14.14614664825596,8.643651095813722,5.466698221420845
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER WOOD,15.7772914,54.2955264762634,200355.1579786889,21843.874962476275,3498.219891951726,29082.39089023136,15.775559000000001,15.775559000000001,15.775559000000001,14.310058999999999,0.0674360544276209,40.027863911901825,0.0,2.569192483324444,0.0,0.0,0.0,1.904817246979956,0.9263810737740289,3.7511846488680836,3.318653494272385,1.1758370985381756
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER BOAT_RV_VAN,OWNER BOTTLED GAS,0.1876852,0.718,2014.95138952116,2.0064184441325514e-10,143.7080988600608,1.564043333333333e-11,0.1876852,0.1876852,0.1876852,0.1876852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364308361161404,0.0,0.0652970113718042,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER BOTTLED GAS,14.051190700000001,18.739,139315.04217781746,11446.40567802587,17180.52166764293,3372.553249180288,10.8632127,10.8632127,10.8632127,10.8632127,0.0,12.328146660252369,0.0,1.43137916441657,0.0,0.0,0.0,0.4147932146264252,0.7209722154785675,3.5449856114506373,0.1797007798122479,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,20.970191999999997,36.694,319033.7727864952,53340.28907431798,3231.023793693442,5.377022827340223e-10,20.674091999999998,20.674091999999998,19.503692,20.674091999999998,0.0,52.79487901663113,0.0,0.16391531420074282,0.0,0.0,5.645105575958186,0.0,0.54819109942024,0.5245053099040046,6.200251039469926,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER FUEL OIL,0.0004634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER OTHER,0.3100407999999999,3.0,2131.71669324,123.31630901919917,3.697216323982586e-10,188.19918419116428,0.1182,0.1182,0.1182,0.1182,0.0,0.0,0.0,0.33812723700638836,0.0,0.0,0.0,0.0,0.0,0.0502697387389569,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,20.060969,21.411501532663767,108271.3688310656,21897.795378312814,17124.54934930389,77.12500000074364,18.8581352,18.8581352,18.8581352,18.8581352,0.0,20.453553600901607,0.0,1.509241510692453,0.0,0.0,0.0,1.890782068957981,1.5942902239410317,3.5261024982792626,8.936771353021282,2.824159192299911
NV,32,32001,Churchill County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER WOOD,3.0019188000000003,2.154,18100.469155981667,1179.5147193510757,773.2354105152469,88.03361721850945,1.3632666,1.3632666,1.3632666,1.3632666,0.0,2.010961008818703,0.0,0.0,0.0,0.0,0.0,0.0,0.6319737456574559,0.0,0.7035743394522934,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER BOTTLED GAS,7.4523009,23.302,148157.97250676938,11299.128401223692,16786.66394687938,418.25587374542897,6.1343008999999995,6.1343008999999995,6.1343008999999995,6.1343008999999995,0.5090998345480476,5.490202075136832,0.0,3.252775520160057,0.0,0.0,3.447261719798743,3.504461584918179,0.6939149443807913,0.1291048450544757,1.2485199287425,0.29959100600889743
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER ELECTRICITY,18.562074600000003,54.618500278891986,138523.7388678051,42821.47342243195,4365.048038270933,93.96177124760001,18.5568746,18.5568746,15.3990746,18.5568746,0.280375548505966,21.788264241091255,0.0,0.45637092911942245,0.6166725688378593,0.0,2.125046808854697,6.360561515080132,1.0944483098161317,3.9201206487174627,4.82638558016875,3.714922492841066
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER FUEL OIL,1.5982452,4.0,4.303333333333334e-10,2314.7912104329544,5.1103889539307e-09,6.338914722153228e-10,1.291,1.291,1.291,1.291,0.0,0.0,0.0,0.22282579741695613,0.0,0.0,0.0,0.0,0.0,0.5009501049785599,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER OTHER,0.5904378,2.648,10546.36243175592,371.4364832229046,32.51828229367153,99.86379076953166,0.5904378,0.5904378,0.5904378,0.5904378,0.0,0.3002589874750838,0.0,0.0224230806705295,0.0,0.0,0.0,0.0,0.0,0.0,0.2429472087709631,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER SOLAR,0.2236,2.0,34.95911094,81.18937188506948,1.6774320153496163e-10,1.3975e-11,0.2236,0.2236,0.2236,0.2236,0.0,0.2985818453986055,0.0,0.0,0.0230069026647049,0.0,0.0,0.0,0.0,0.0,0.09200657906563649,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER UTILITY GAS,17.24947,8.0,25444.70454861859,7817.507905499022,5867.262153025035,8.615006849315069e-09,10.645900000000001,10.645900000000001,10.645900000000001,10.645900000000001,0.0,0.0,0.0,6.300703574135833,0.0,0.0,3.874851996697381,0.0,0.5825423581001672,0.0,13.838181925852243,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER WOOD,1.4452797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 10-19 UNIT,OWNER BOTTLED GAS,0.2233852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 10-19 UNIT,OWNER ELECTRICITY,0.0399925999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 10-19 UNIT,OWNER FUEL OIL,0.1192396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 10-19 UNIT,OWNER UTILITY GAS,2.6404672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 10-19 UNIT,OWNER WOOD,0.1765662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER 5-9 UNIT,OWNER UTILITY GAS,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER BOAT_RV_VAN,OWNER BOTTLED GAS,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER BOAT_RV_VAN,OWNER UTILITY GAS,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
