ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER OTHER,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER UTILITY GAS,6.795352,14.661999999999999,66531.4660939255,8463.082595585232,10051.11710051536,515.229401959488,6.795352,6.795352,6.795352,6.795352,0.0,7.609703635056935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365688596820176,0.4844680233329742,3.025186013797267
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER WOOD,2.5169918,7.436,17370.14219907268,4829.815672990682,1366.0488546064396,17182.158857639508,2.2011516,2.2011516,2.2011516,2.2011516,0.0,2.9085974517961093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31468842164744903,1.190829719655526
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER BOTTLED GAS,3.224164,2.648,48877.54000135201,3128.2627052024254,11442.366790942913,9.769465000000001e-11,3.1262288000000003,3.1262288000000003,3.1262288000000003,3.1262288000000003,0.0,3.0867278321491107,0.0,0.0,0.0,0.0,0.0,0.0,0.2752630949993893,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,41.565954999999995,4.0,468540.498051252,35150.317942699076,9519.38435808,4.137585365853658e-10,33.928200000000004,33.928200000000004,33.928200000000004,33.928200000000004,46.73741283590365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.123052543408978,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,57.0160144,6.436,354541.21112180734,86206.46088596001,21559.41490916923,5.516814424242423e-10,38.9126252,38.9126252,38.9126252,38.9126252,0.0,0.0502933162474019,0.0,0.0,0.0,0.0,21.145720466333742,0.07982907912531989,0.091635006532433,15.710636641642338,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER BOTTLED GAS,0.033600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER ELECTRICITY,9.6516,8.0,95948.45624201001,16586.98845172342,2.415114285714285e-09,2.583404761904761e-10,9.6516,9.6516,8.4529,9.6516,0.0,7.406457051531162,0.0,0.0,2.1407413356050573,0.0,0.0,0.0,0.0,0.0,0.3665002875355053,4.0899148530958
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER UTILITY GAS,16.1839,14.0,77243.27673000091,17192.14774739486,25359.162719111275,8.785830126928396e-10,16.1839,16.1839,16.1839,16.1839,3.672990969110931,10.748717928667055,0.0,0.0,2.7494185263771804,0.0,0.0,0.0,0.0,0.7313166143070268,1.1711765940876047,5.812629220841929
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER BOTTLED GAS,2.7299615,6.536,60800.686697960504,18003.63603357279,21289.65177041511,8.651900000057264,2.7117565,2.5597564999999998,2.7117565,2.7117565,0.0,5.3267858048414585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040370211825110205,0.5437781427006032,0.042952477701254196
