ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER BOTTLED GAS,2.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER FUEL OIL,3.1506000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 ATTACHED,OWNER UTILITY GAS,6.0586,8.0,27672.2313541201,5179.159758310373,5388.405763199446,3.1671809523809516e-10,6.0586,6.0586,6.0586,6.0586,0.0,9.803069687594515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5397838198740716
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER ELECTRICITY,0.1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER FUEL OIL,14.8627232,17.634,91040.71743027697,20779.400173466496,5719.967847537686,31621.421605347474,14.8627232,14.8627232,14.8627232,14.8627232,0.0,12.179184899087774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9286037493814931,4.047779939896038
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER UTILITY GAS,11.1891646,16.0,22520.654175600546,11831.191874523367,10347.819468101563,2907.974374200545,10.5647,10.5647,10.5647,10.5647,0.0,9.221059818304337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476996028059852,0.0,3.8298839233629804
RI,44,44001,Bristol County,0-100%,OWN,OWNER 2000-19,OWNER 2 UNIT,OWNER UTILITY GAS,8.9994,1.0,191851.0470576,16460.499866158912,5992.990983697317,5.999466666666667e-10,8.9992,8.9992,8.9992,8.9992,0.0,0.0,0.0,0.0,140.26404486295232,0.0,0.0,0.0,0.0,0.0,0.0,4.306624287149014
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER BOTTLED GAS,2.5855898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER ELECTRICITY,0.618216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER FUEL OIL,33.7645896,38.9144227649146,302549.15062047757,29363.70393394056,962.6762034291787,135457.9041544004,33.7645896,33.7645896,33.7645896,33.7645896,0.0,56.18417231402938,0.0,0.0,0.0,0.0,0.0,0.0,2.9413745964123788,6.477176496636929,0.6230589923329058,14.095607907258241
